frame,t,car_emblem,door_handle,fuel_cap,license_plate,side_mirror,tail_light,zone,yaw_fresh,dist,yaw,bearing,x,y,alpha_deg
890,29.67,1,0,0,1,1,2,후면,0,1.222,-72.2,-7.8,-1.165,0.386,-25.5
891,29.7,1,0,0,1,1,2,후면,1,1.224,-72.0,-7.7,-1.166,0.39,-25.7
892,29.73,1,0,0,0,1,2,후면,0,,,,,,
893,29.77,1,0,0,1,1,2,후면,1,1.229,-72.2,-7.8,-1.173,0.385,-25.5
894,29.8,1,0,0,1,1,3,후면,1,1.228,-72.4,-7.9,-1.143,0.469,-25.5
895,29.83,1,0,0,1,1,2,후면,1,1.232,-72.2,-8.0,-1.175,0.387,-25.8
896,29.87,1,0,0,1,1,2,후면,1,1.228,-72.1,-8.1,-1.172,0.385,-26.0
897,29.9,1,0,0,1,1,3,후면,0,1.222,-72.1,-8.3,-1.138,0.47,-26.2
898,29.93,1,0,0,1,1,2,후면,1,1.233,-72.4,-8.5,-1.178,0.38,-26.1
899,29.97,1,0,0,1,1,2,후면,1,1.231,-72.4,-8.7,-1.176,0.38,-26.3
900,30.0,1,0,0,1,1,1,후면,1,1.227,-72.2,-8.9,-1.228,0.21,-26.7
901,30.03,1,0,0,1,1,2,후면,1,1.216,-72.0,-9.1,-1.161,0.38,-27.1
902,30.07,1,0,0,1,1,2,후면,1,1.217,-71.7,-9.4,-1.161,0.385,-27.6
903,30.1,1,0,0,0,1,3,후면,0,,,,,,
904,30.13,1,0,0,1,1,2,후면,0,1.211,-71.7,-9.8,-1.157,0.379,-28.1
905,30.17,1,0,0,1,1,1,후면,1,1.205,-72.1,-10.3,-1.207,0.205,-28.1
906,30.2,1,0,0,1,1,2,후면,1,1.206,-72.1,-10.7,-1.154,0.371,-28.6
907,30.23,1,0,0,1,1,3,후면,1,1.206,-72.1,-11.1,-1.127,0.452,-29.0
908,30.27,1,0,0,1,1,2,후면,0,1.208,-72.1,-11.7,-1.156,0.37,-29.6
909,30.3,1,0,0,1,1,2,후면,1,1.206,-71.9,-12.1,-1.155,0.37,-30.2
910,30.33,1,0,0,1,1,2,후면,1,1.211,-72.1,-12.7,-1.161,0.367,-30.6
911,30.37,1,0,0,1,1,1,후면,0,1.214,-72.1,-13.3,-1.217,0.206,-31.2
912,30.4,0,0,0,1,1,1,후면,0,1.218,-72.1,-13.9,-1.22,0.205,-31.8
913,30.43,1,0,0,1,1,2,후면,0,1.218,-72.1,-14.6,-1.169,0.365,-32.5
914,30.47,1,0,0,1,1,1,후면,0,1.218,-72.1,-15.4,-1.22,0.206,-33.3
915,30.5,1,0,0,1,1,2,후면,0,1.226,-72.1,-16.2,-1.177,0.366,-34.1
916,30.53,1,0,0,1,2,1,후면,0,1.232,-72.1,-16.9,-1.233,0.209,-34.8
917,30.57,1,0,0,1,2,2,후면,0,1.236,-72.1,-17.7,-1.187,0.367,-35.6
918,30.6,1,0,0,1,1,1,후면,0,1.235,-72.1,-18.5,-1.236,0.211,-36.4
919,30.63,1,0,0,1,0,2,후면,0,1.235,-72.1,-19.3,-1.186,0.368,-37.2
920,30.67,1,0,0,1,0,1,후면,0,1.23,-72.1,-20.2,-1.231,0.215,-38.1
921,30.7,1,0,0,1,0,1,후면,0,1.227,-72.1,-21.1,-1.227,0.217,-39.0
922,30.73,1,0,0,1,0,3,후면,0,1.218,-72.1,-21.9,-1.249,0.138,-39.8
923,30.77,1,0,0,1,0,0,후면,0,1.21,-72.1,-22.7,-1.152,0.372,-40.6
924,30.8,1,0,0,1,0,0,후면,0,1.205,-72.1,-23.6,-1.146,0.37,-41.5
925,30.83,1,0,0,1,0,0,후면,0,1.192,-72.1,-24.4,-1.134,0.366,-42.3
926,30.87,1,0,0,1,0,0,후면,0,1.18,-72.1,-25.2,-1.123,0.362,-43.1
927,30.9,1,0,0,1,0,0,후면,0,1.164,-72.1,-26.1,-1.107,0.357,-44.0
928,30.93,0,0,0,1,0,0,후면,0,1.15,-72.1,-26.9,-1.094,0.353,-44.8
929,30.97,0,0,0,1,0,0,후면,0,1.139,-72.1,-27.7,-1.084,0.35,-45.6
930,31.0,0,0,0,1,0,0,후면,1,1.123,-72.6,-28.5,-1.072,0.335,-45.9
931,31.03,0,0,0,1,0,1,후면,1,1.11,-72.8,-29.4,-1.023,0.464,-46.6
932,31.07,1,0,0,1,0,0,후면,0,,,,,,
933,31.1,1,0,0,1,0,1,후면,0,,,,,,
934,31.13,0,0,0,1,0,1,후면,0,,,,,,
935,31.17,0,0,0,1,0,0,후면,0,,,,,,
936,31.2,0,0,0,0,0,0,후면,0,,,,,,
937,31.23,1,0,0,0,0,0,후면,0,,,,,,
938,31.27,0,0,0,0,0,1,후면,0,,,,,,
939,31.3,0,0,0,0,0,0,후면,0,,,,,,
940,31.33,0,0,0,0,0,1,후면,0,,,,,,
941,31.37,0,0,0,0,0,1,후면,0,,,,,,
942,31.4,0,0,0,0,0,1,후면,0,,,,,,
943,31.43,0,0,0,0,0,1,후면,0,,,,,,
944,31.47,0,0,0,0,0,1,후면,0,,,,,,
945,31.5,0,0,0,0,0,0,후면,0,,,,,,
946,31.53,0,0,0,0,0,0,후면,0,,,,,,
947,31.57,0,0,0,0,0,0,후면,0,,,,,,
948,31.6,0,0,0,0,0,0,후면,0,,,,,,
949,31.63,0,0,0,0,0,0,후면,0,,,,,,
950,31.67,0,0,0,0,0,0,후면,0,,,,,,
951,31.7,0,0,0,0,0,0,후면,0,,,,,,
952,31.73,0,0,0,0,0,0,후면,0,,,,,,
953,31.77,0,0,0,0,0,0,후면,0,,,,,,
954,31.8,0,0,0,0,0,0,후면,0,,,,,,
955,31.83,0,0,0,0,0,0,후면,0,,,,,,
956,31.87,0,0,0,0,0,0,후면,0,,,,,,
957,31.9,0,0,0,0,0,0,후면,0,,,,,,
958,31.93,0,0,0,0,0,0,후면,0,,,,,,
959,31.97,0,0,0,0,0,0,후면,0,,,,,,
960,32.0,0,0,0,0,0,0,후면,0,,,,,,
961,32.03,0,0,0,0,0,0,후면,0,,,,,,
962,32.07,0,0,0,0,0,0,후면,0,,,,,,
963,32.1,0,0,0,0,0,0,후면,0,,,,,,
964,32.13,0,0,0,0,0,0,후면,0,,,,,,
965,32.17,0,0,0,0,0,0,후면,0,,,,,,
966,32.2,0,0,0,0,0,0,후면,0,,,,,,
967,32.23,0,0,0,0,0,0,후면,0,,,,,,
968,32.27,0,0,0,0,0,0,후면,0,,,,,,
969,32.3,0,0,0,0,0,0,후면,0,,,,,,
970,32.33,0,0,0,0,0,0,후면,0,,,,,,
971,32.37,0,0,0,0,0,0,후면,0,,,,,,
972,32.4,0,0,0,0,0,0,후면,0,,,,,,
973,32.43,0,0,0,0,0,0,후면,0,,,,,,
974,32.47,0,0,0,0,0,0,후면,0,,,,,,
975,32.5,0,0,0,0,0,0,후면,0,,,,,,
976,32.53,0,0,0,0,0,0,후면,0,,,,,,
977,32.57,0,0,0,0,0,0,후면,0,,,,,,
978,32.6,0,0,0,0,0,0,후면,0,,,,,,
979,32.63,0,0,0,0,0,0,후면,0,,,,,,
980,32.67,0,0,0,0,0,0,후면,0,,,,,,
981,32.7,0,0,0,0,0,0,후면,0,,,,,,
982,32.73,0,0,0,0,0,0,후면,0,,,,,,
983,32.77,0,0,0,0,0,0,후면,0,,,,,,
984,32.8,0,0,0,0,0,0,후면,0,,,,,,
985,32.83,0,0,0,0,0,0,후면,0,,,,,,
986,32.87,0,0,0,0,0,0,후면,0,,,,,,
987,32.9,0,0,0,0,0,0,후면,0,,,,,,
988,32.93,0,0,0,0,0,0,후면,0,,,,,,
989,32.97,0,0,0,0,0,0,후면,0,,,,,,
990,33.0,0,0,0,0,0,0,후면,0,,,,,,
991,33.03,0,0,0,0,0,0,후면,0,,,,,,
992,33.07,0,0,0,0,0,0,후면,0,,,,,,
993,33.1,0,0,0,0,0,0,후면,0,,,,,,
994,33.13,0,0,0,0,0,0,후면,0,,,,,,
995,33.17,0,0,0,0,0,0,후면,0,,,,,,
996,33.2,0,0,0,0,0,0,후면,0,,,,,,
997,33.23,0,0,0,0,0,0,후면,0,,,,,,
998,33.27,0,0,0,0,0,0,후면,0,,,,,,
999,33.3,0,0,0,0,0,0,후면,0,,,,,,
1000,33.33,0,0,0,0,0,0,후면,0,,,,,,
1001,33.37,0,0,0,0,0,0,후면,0,,,,,,
1002,33.4,0,0,0,0,0,0,후면,0,,,,,,
1003,33.43,0,0,0,0,0,0,후면,0,,,,,,
1004,33.47,0,0,0,0,0,0,후면,0,,,,,,
1005,33.5,0,0,0,0,0,0,후면,0,,,,,,
1006,33.53,0,0,0,0,0,0,후면,0,,,,,,
1007,33.57,0,0,0,0,0,0,후면,0,,,,,,
1008,33.6,0,0,0,0,0,0,후면,0,,,,,,
1009,33.63,0,0,0,0,0,0,후면,0,,,,,,
1010,33.67,0,0,0,0,0,0,후면,0,,,,,,
1011,33.7,0,0,0,0,0,0,후면,0,,,,,,
1012,33.73,0,0,0,0,0,0,후면,0,,,,,,
1013,33.77,0,0,0,0,0,0,후면,0,,,,,,
1014,33.8,0,0,0,0,0,0,후면,0,,,,,,
1015,33.83,0,0,0,0,0,0,후면,0,,,,,,
1016,33.87,0,0,0,0,0,0,후면,0,,,,,,
1017,33.9,0,0,0,0,0,0,후면,0,,,,,,
1018,33.93,0,0,0,0,0,0,후면,0,,,,,,
1019,33.97,0,0,0,0,0,0,후면,0,,,,,,
1020,34.0,0,0,0,0,0,0,후면,0,,,,,,
1021,34.03,0,0,0,0,0,0,후면,0,,,,,,
1022,34.07,0,0,0,0,0,0,후면,0,,,,,,
1023,34.1,0,0,0,0,0,0,후면,0,,,,,,
1024,34.13,0,0,0,0,0,0,후면,0,,,,,,
1025,34.17,0,0,0,0,0,0,후면,0,,,,,,
1026,34.2,0,0,0,0,0,0,후면,0,,,,,,
1027,34.23,0,0,0,0,0,0,후면,0,,,,,,
1028,34.27,0,0,0,0,0,0,후면,0,,,,,,
1029,34.3,0,0,0,0,0,0,후면,0,,,,,,
1030,34.33,0,0,0,0,0,0,후면,0,,,,,,
1031,34.37,0,1,0,0,0,0,후면,0,,,,,,
1032,34.4,0,2,0,0,0,0,후면,0,,,,,,
1033,34.43,0,2,0,0,0,0,후면,0,,,,,,
1034,34.47,0,1,0,0,0,0,후면,0,,,,,,
1035,34.5,0,2,0,0,0,0,측면(불확실),0,,,,,,
1036,34.53,0,0,0,0,0,0,측면(불확실),0,,,,,,
1037,34.57,0,0,0,0,0,0,측면(불확실),0,,,,,,
1038,34.6,0,0,0,0,0,0,측면(불확실),0,,,,,,
1039,34.63,0,0,0,0,0,0,측면(불확실),0,,,,,,
1040,34.67,0,0,0,0,0,0,측면(불확실),0,,,,,,
1041,34.7,0,0,0,0,0,0,측면(불확실),0,,,,,,
1042,34.73,0,0,0,0,0,0,측면(불확실),0,,,,,,
1043,34.77,0,0,0,0,0,0,측면(불확실),0,,,,,,
1044,34.8,0,0,0,0,0,0,측면(불확실),0,,,,,,
1045,34.83,0,0,0,0,0,0,측면(불확실),0,,,,,,
1046,34.87,0,0,0,0,0,0,측면(불확실),0,,,,,,
1047,34.9,0,0,0,0,0,0,측면(불확실),0,,,,,,
1048,34.93,0,0,0,0,0,0,측면(불확실),0,,,,,,
1049,34.97,0,0,0,0,0,0,측면(불확실),0,,,,,,
1050,35.0,0,0,0,0,0,0,측면(불확실),0,,,,,,
1051,35.03,0,0,0,0,0,0,측면(불확실),0,,,,,,
1052,35.07,0,0,0,0,0,0,측면(불확실),0,,,,,,
1053,35.1,0,0,0,0,0,0,측면(불확실),0,,,,,,
1054,35.13,0,0,0,0,0,0,측면(불확실),0,,,,,,
1055,35.17,0,0,0,0,0,0,측면(불확실),0,,,,,,
1056,35.2,0,0,0,0,0,0,측면(불확실),0,,,,,,
1057,35.23,0,0,0,0,0,0,측면(불확실),0,,,,,,
1058,35.27,0,0,0,0,0,0,측면(불확실),0,,,,,,
1059,35.3,0,0,0,0,0,0,측면(불확실),0,,,,,,
1060,35.33,0,0,0,0,0,0,측면(불확실),0,,,,,,
1061,35.37,0,0,0,0,0,0,측면(불확실),0,,,,,,
1062,35.4,0,0,0,0,0,0,측면(불확실),0,,,,,,
1063,35.43,0,0,0,0,0,0,측면(불확실),0,,,,,,
1064,35.47,0,0,0,0,0,0,측면(불확실),0,,,,,,
1065,35.5,0,0,0,0,0,0,측면(불확실),0,,,,,,
1066,35.53,0,0,0,0,0,0,측면(불확실),0,,,,,,
1067,35.57,0,0,0,0,0,0,측면(불확실),0,,,,,,
1068,35.6,0,0,0,0,0,0,측면(불확실),0,,,,,,
1069,35.63,0,0,0,0,1,0,측면(불확실),0,,,,,,
1070,35.67,0,0,0,0,0,0,측면(불확실),0,,,,,,
1071,35.7,0,0,0,0,0,0,측면(불확실),0,,,,,,
1072,35.73,0,0,0,0,0,0,측면(불확실),0,,,,,,
1073,35.77,0,0,0,0,0,0,측면(불확실),0,,,,,,
1074,35.8,0,0,0,0,0,0,측면(불확실),0,,,,,,
1075,35.83,0,0,0,0,0,0,측면(불확실),0,,,,,,
1076,35.87,0,0,0,0,0,0,측면(불확실),0,,,,,,
1077,35.9,0,0,0,0,0,0,측면(불확실),0,,,,,,
1078,35.93,0,0,0,0,0,0,측면(불확실),0,,,,,,
1079,35.97,0,0,0,0,0,0,측면(불확실),0,,,,,,
1080,36.0,0,0,0,0,0,0,측면(불확실),0,,,,,,
1081,36.03,0,0,0,0,0,0,측면(불확실),0,,,,,,
1082,36.07,0,0,0,0,0,0,측면(불확실),0,,,,,,
1083,36.1,0,0,0,0,0,0,측면(불확실),0,,,,,,
1084,36.13,0,0,0,0,0,0,측면(불확실),0,,,,,,
1085,36.17,0,0,0,0,0,0,측면(불확실),0,,,,,,
1086,36.2,0,0,0,0,0,0,측면(불확실),0,,,,,,
1087,36.23,0,0,0,0,0,0,측면(불확실),0,,,,,,
1088,36.27,0,0,0,0,0,0,측면(불확실),0,,,,,,
1089,36.3,0,0,0,0,0,0,측면(불확실),0,,,,,,
1090,36.33,0,0,0,0,0,0,측면(불확실),0,,,,,,
1091,36.37,0,0,0,0,0,0,측면(불확실),0,,,,,,
1092,36.4,0,0,0,0,0,0,측면(불확실),0,,,,,,
1093,36.43,0,0,0,0,0,0,측면(불확실),0,,,,,,
1094,36.47,0,0,0,0,0,0,측면(불확실),0,,,,,,
1095,36.5,0,0,0,0,0,0,측면(불확실),0,,,,,,
1096,36.53,0,0,0,0,0,0,측면(불확실),0,,,,,,
1097,36.57,0,0,0,0,0,0,측면(불확실),0,,,,,,
1098,36.6,0,0,0,0,0,0,측면(불확실),0,,,,,,
1099,36.63,0,0,0,0,0,0,측면(불확실),0,,,,,,
1100,36.67,0,0,0,0,0,0,측면(불확실),0,,,,,,
1101,36.7,0,0,0,0,0,0,측면(불확실),0,,,,,,
1102,36.73,0,0,0,0,0,0,측면(불확실),0,,,,,,
1103,36.77,0,0,0,0,0,0,측면(불확실),0,,,,,,
1104,36.8,0,0,0,0,0,0,측면(불확실),0,,,,,,
1105,36.83,0,0,0,0,0,0,측면(불확실),0,,,,,,
1106,36.87,0,0,0,0,0,0,측면(불확실),0,,,,,,
1107,36.9,0,0,0,0,0,0,측면(불확실),0,,,,,,
1108,36.93,0,0,0,0,0,0,측면(불확실),0,,,,,,
1109,36.97,0,0,0,0,0,0,측면(불확실),0,,,,,,
1110,37.0,0,0,0,0,0,0,측면(불확실),0,,,,,,
1111,37.03,0,0,0,0,0,0,측면(불확실),0,,,,,,
1112,37.07,0,0,0,0,0,0,측면(불확실),0,,,,,,
1113,37.1,0,0,0,0,0,0,측면(불확실),0,,,,,,
1114,37.13,0,0,0,0,0,0,측면(불확실),0,,,,,,
1115,37.17,0,0,0,0,0,0,측면(불확실),0,,,,,,
1116,37.2,0,0,0,0,0,0,측면(불확실),0,,,,,,
1117,37.23,0,0,0,0,0,0,측면(불확실),0,,,,,,
1118,37.27,0,0,0,0,0,0,측면(불확실),0,,,,,,
1119,37.3,0,0,0,0,0,0,측면(불확실),0,,,,,,
1120,37.33,0,0,0,0,0,0,측면(불확실),0,,,,,,
1121,37.37,0,0,0,0,0,0,측면(불확실),0,,,,,,
1122,37.4,0,0,0,0,0,0,측면(불확실),0,,,,,,
1123,37.43,0,0,0,0,0,0,측면(불확실),0,,,,,,
1124,37.47,0,0,0,0,0,0,측면(불확실),0,,,,,,
1125,37.5,0,0,0,0,0,0,측면(불확실),0,,,,,,
1126,37.53,0,0,0,0,0,0,측면(불확실),0,,,,,,
1127,37.57,0,0,0,0,0,0,측면(불확실),0,,,,,,
1128,37.6,0,0,0,0,0,0,측면(불확실),0,,,,,,
1129,37.63,0,0,0,0,0,0,측면(불확실),0,,,,,,
1130,37.67,0,0,0,0,0,0,측면(불확실),0,,,,,,
1131,37.7,0,0,0,0,0,0,측면(불확실),0,,,,,,
1132,37.73,0,0,0,0,0,0,측면(불확실),0,,,,,,
1133,37.77,0,0,0,0,0,0,측면(불확실),0,,,,,,
1134,37.8,0,0,0,0,0,0,측면(불확실),0,,,,,,
1135,37.83,0,0,0,0,0,0,측면(불확실),0,,,,,,
1136,37.87,0,0,0,0,0,0,측면(불확실),0,,,,,,
1137,37.9,0,0,0,0,0,0,측면(불확실),0,,,,,,
1138,37.93,0,0,0,0,0,0,측면(불확실),0,,,,,,
1139,37.97,0,0,0,0,0,0,측면(불확실),0,,,,,,
1140,38.0,0,0,0,0,0,0,측면(불확실),0,,,,,,
1141,38.03,0,0,0,0,0,0,측면(불확실),0,,,,,,
1142,38.07,0,0,0,0,0,0,측면(불확실),0,,,,,,
1143,38.1,0,0,0,0,0,0,측면(불확실),0,,,,,,
1144,38.13,0,0,0,0,0,0,측면(불확실),0,,,,,,
1145,38.17,0,0,0,0,0,0,측면(불확실),0,,,,,,
1146,38.2,0,0,0,0,0,0,측면(불확실),0,,,,,,
1147,38.23,0,0,0,0,0,0,측면(불확실),0,,,,,,
1148,38.27,0,0,0,0,0,0,측면(불확실),0,,,,,,
1149,38.3,0,0,0,0,0,0,측면(불확실),0,,,,,,
1150,38.33,0,0,0,0,0,0,측면(불확실),0,,,,,,
1151,38.37,0,0,0,0,0,0,측면(불확실),0,,,,,,
1152,38.4,0,0,0,0,0,0,측면(불확실),0,,,,,,
1153,38.43,0,0,0,0,0,0,측면(불확실),0,,,,,,
1154,38.47,0,0,0,0,0,0,측면(불확실),0,,,,,,
1155,38.5,0,0,0,0,0,0,측면(불확실),0,,,,,,
1156,38.53,0,0,0,0,0,0,측면(불확실),0,,,,,,
1157,38.57,0,0,0,0,0,0,측면(불확실),0,,,,,,
1158,38.6,0,0,0,0,0,0,측면(불확실),0,,,,,,
1159,38.63,0,1,0,0,0,0,측면(불확실),0,,,,,,
1160,38.67,0,0,0,0,0,0,측면(불확실),0,,,,,,
1161,38.7,0,0,0,0,0,0,측면(불확실),0,,,,,,
1162,38.73,0,0,0,0,0,0,측면(불확실),0,,,,,,
1163,38.77,0,0,0,0,0,0,측면(불확실),0,,,,,,
1164,38.8,0,0,0,0,0,0,측면(불확실),0,,,,,,
1165,38.83,0,0,0,0,0,3,측면(불확실),0,,,,,,
1166,38.87,0,0,0,0,0,2,측면(불확실),0,,,,,,
1167,38.9,0,1,0,0,0,2,측면(불확실),0,,,,,,
1168,38.93,0,0,0,0,0,1,측면(불확실),0,,,,,,
1169,38.97,0,0,0,0,0,2,측면(불확실),0,,,,,,
1170,39.0,0,0,0,0,0,1,측면(불확실),0,,,,,,
1171,39.03,0,0,0,0,0,2,측면(불확실),0,,,,,,
1172,39.07,0,0,0,0,0,2,측면(불확실),0,,,,,,
1173,39.1,0,0,0,0,0,2,측면(불확실),0,,,,,,
1174,39.13,0,0,0,0,0,2,측면(불확실),0,,,,,,
1175,39.17,0,0,0,1,0,2,측면(불확실),0,,,,,,
1176,39.2,0,0,0,1,0,2,측면(불확실),0,,,,,,
1177,39.23,0,0,0,1,0,2,측면(불확실),0,,,,,,
1178,39.27,0,0,0,1,0,2,측면(불확실),0,,,,,,
1179,39.3,0,0,0,1,0,2,후면,0,,,,,,
1180,39.33,1,0,0,1,0,2,후면,0,,,,,,
1181,39.37,1,0,0,1,0,2,후면,0,,,,,,
1182,39.4,1,0,0,1,0,2,후면,0,,,,,,
1183,39.43,1,0,0,1,0,2,후면,0,,,,,,
1184,39.47,1,0,0,1,0,2,후면,0,,,,,,
1185,39.5,1,0,0,1,0,2,후면,0,,,,,,
1186,39.53,1,0,0,1,0,2,후면,0,,,,,,
1187,39.57,1,0,0,1,0,2,후면,0,,,,,,
1188,39.6,1,0,0,1,0,2,후면,0,,,,,,
1189,39.63,1,0,0,1,0,2,후면,0,,,,,,
1190,39.67,1,0,0,1,0,2,후면,0,,,,,,
1191,39.7,1,0,0,1,0,2,후면,0,,,,,,
1192,39.73,1,0,0,1,0,2,후면,1,1.095,-63.7,-28.5,-0.679,0.98,-54.7
1193,39.77,1,0,0,1,0,2,후면,1,1.082,-57.9,-27.5,-0.556,1.07,-59.7
1194,39.8,1,0,0,1,0,2,후면,1,1.082,-53.5,-26.6,-0.466,1.13,-63.1
1195,39.83,1,0,0,1,0,2,후면,1,1.081,-50.8,-25.7,-0.406,1.165,-64.9
1196,39.87,1,0,0,1,0,2,후면,1,1.091,-48.4,-24.8,-0.359,1.199,-66.4
1197,39.9,1,0,0,1,0,2,후면,1,1.1,-46.9,-24.0,-0.33,1.222,-67.1
1198,39.93,1,0,0,1,0,2,후면,1,1.103,-46.0,-23.2,-0.314,1.232,-67.1
1199,39.97,1,0,0,1,0,2,후면,1,1.107,-45.5,-22.4,-0.306,1.239,-66.8
1200,40.0,1,0,0,1,0,2,후면,1,1.11,-45.3,-21.7,-0.303,1.244,-66.4
1201,40.03,1,0,0,1,0,2,후면,1,1.116,-45.1,-20.9,-0.301,1.25,-65.9
1202,40.07,1,0,0,1,0,2,후면,1,1.12,-45.0,-20.3,-0.304,1.254,-65.2
1203,40.1,1,0,0,1,0,2,후면,1,1.126,-45.1,-19.6,-0.308,1.258,-64.5
1204,40.13,1,0,0,1,0,2,후면,1,1.129,-45.2,-18.9,-0.314,1.259,-63.8
1205,40.17,1,0,0,1,0,2,후면,1,1.132,-45.3,-18.3,-0.318,1.259,-63.0
1206,40.2,1,0,0,1,0,2,후면,1,1.131,-45.6,-17.7,-0.326,1.255,-62.1
1207,40.23,1,0,0,1,0,2,후면,1,1.135,-45.8,-17.1,-0.332,1.256,-61.3
1208,40.27,1,0,0,1,0,2,후면,1,1.141,-45.7,-16.5,-0.335,1.262,-60.8
1209,40.3,1,0,0,1,0,2,후면,1,1.146,-45.7,-15.9,-0.337,1.266,-60.3
1210,40.33,1,0,0,1,0,2,후면,1,1.149,-45.8,-15.4,-0.343,1.267,-59.6
1211,40.37,1,0,0,1,0,2,후면,1,1.157,-45.5,-14.8,-0.34,1.275,-59.3
1212,40.4,1,0,0,1,0,2,후면,1,1.16,-45.6,-14.3,-0.345,1.277,-58.7
1213,40.43,1,0,0,1,0,2,후면,1,1.163,-45.8,-13.8,-0.352,1.277,-58.0
1214,40.47,1,0,0,1,0,2,후면,1,1.167,-45.8,-13.3,-0.356,1.279,-57.5
1215,40.5,1,0,0,1,0,3,후면,1,1.17,-45.7,-12.9,-0.622,1.044,-57.1
1216,40.53,1,0,0,1,0,4,후면,1,1.179,-45.1,-12.4,-0.782,0.912,-57.3
1217,40.57,1,0,0,1,0,3,후면,1,1.186,-45.0,-12.0,-0.623,1.06,-57.0
1218,40.6,1,0,0,1,0,3,후면,1,1.189,-45.0,-11.6,-0.626,1.06,-56.6
1219,40.63,1,0,0,1,0,3,후면,1,1.196,-44.7,-11.2,-0.626,1.067,-56.5
1220,40.67,1,0,0,1,0,3,후면,1,1.195,-44.8,-10.8,-0.627,1.065,-56.0
1221,40.7,1,0,0,1,0,2,후면,1,1.197,-44.7,-10.5,-0.804,0.907,-55.8
1222,40.73,1,0,0,1,0,2,후면,1,1.203,-44.3,-10.1,-0.804,0.915,-55.8
1223,40.77,1,0,0,1,0,3,후면,1,1.204,-44.6,-9.8,-0.631,1.071,-55.2
1224,40.8,1,0,0,1,0,3,후면,1,1.205,-44.9,-9.4,-0.637,1.067,-54.5
1225,40.83,1,0,0,1,0,3,후면,1,1.209,-44.8,-9.0,-0.637,1.071,-54.3
1226,40.87,1,0,0,1,0,3,후면,1,1.217,-44.5,-8.6,-0.637,1.079,-54.1
1227,40.9,1,0,0,1,0,3,후면,1,1.224,-44.4,-8.3,-0.639,1.085,-53.9
1228,40.93,1,0,0,1,0,3,후면,1,1.236,-44.1,-7.9,-0.641,1.097,-53.8
1229,40.97,1,0,0,1,0,3,후면,1,1.24,-44.0,-7.5,-0.641,1.1,-53.5
1230,41.0,1,0,0,1,0,3,후면,1,1.242,-44.0,-7.1,-0.644,1.1,-53.1
1231,41.03,1,0,0,1,0,3,후면,1,1.246,-43.9,-6.8,-0.645,1.103,-52.9
1232,41.07,1,0,0,1,0,3,후면,1,1.245,-43.9,-6.4,-0.646,1.101,-52.5
1233,41.1,1,0,0,1,0,3,후면,1,1.247,-43.8,-6.1,-0.646,1.102,-52.3
1234,41.13,1,0,0,1,0,3,후면,1,1.244,-44.1,-5.8,-0.651,1.096,-51.7
1235,41.17,1,0,0,1,0,3,후면,1,1.238,-44.4,-5.5,-0.654,1.087,-51.1
1236,41.2,1,0,0,1,0,3,후면,1,1.236,-44.6,-5.2,-0.657,1.081,-50.6
1237,41.23,1,0,0,1,0,3,후면,1,1.234,-44.7,-4.9,-0.658,1.078,-50.2
1238,41.27,1,0,0,1,1,3,후면,1,1.23,-45.0,-4.7,-0.661,1.072,-49.7
1239,41.3,1,0,0,1,1,3,후면,1,1.235,-44.8,-4.5,-0.66,1.078,-49.7
1240,41.33,1,0,0,1,1,3,후면,1,1.238,-44.5,-4.2,-0.658,1.082,-49.7
1241,41.37,1,0,0,1,1,3,후면,1,1.245,-44.2,-4.0,-0.658,1.091,-49.8
1242,41.4,1,0,0,1,1,3,후면,1,1.246,-44.2,-3.8,-0.657,1.091,-49.6
1243,41.43,1,0,0,1,1,3,후면,1,1.251,-44.1,-3.6,-0.659,1.096,-49.5
1244,41.47,1,0,0,1,1,3,후면,1,1.254,-44.1,-3.3,-0.661,1.098,-49.3
1245,41.5,1,0,0,1,1,3,후면,1,1.256,-43.9,-3.1,-0.661,1.1,-49.2
1246,41.53,1,0,0,1,1,3,후면,0,1.261,-43.9,-2.9,-0.663,1.104,-49.0
1247,41.57,1,0,0,1,1,3,후면,0,1.265,-43.9,-2.7,-0.666,1.107,-48.8
1248,41.6,1,0,0,1,1,3,후면,1,1.269,-43.5,-2.5,-0.66,1.114,-49.0
1249,41.63,1,0,0,1,1,3,후면,1,1.273,-43.0,-2.3,-0.652,1.124,-49.3
1250,41.67,1,0,0,1,1,3,후면,1,1.258,-43.5,-2.1,-0.652,1.108,-48.6
1251,41.7,1,0,0,1,1,3,후면,1,1.25,-43.9,-1.8,-0.654,1.098,-47.9
1252,41.73,1,0,0,1,1,3,후면,0,1.251,-43.9,-1.5,-0.655,1.098,-47.6
1253,41.77,1,0,0,1,1,3,후면,1,1.253,-44.0,-1.3,-0.658,1.098,-47.3
1254,41.8,1,0,0,1,1,3,후면,0,1.254,-44.0,-1.1,-0.659,1.099,-47.1
1255,41.83,1,0,0,1,1,3,후면,0,1.257,-44.0,-0.8,-0.661,1.1,-46.8
1256,41.87,1,0,0,1,1,3,후면,0,1.256,-44.0,-0.6,-0.661,1.1,-46.6
1257,41.9,1,0,0,1,1,2,후면,0,1.254,-44.0,-0.4,-0.842,0.932,-46.4
1258,41.93,1,0,0,1,1,3,후면,0,1.259,-44.0,-0.2,-0.664,1.101,-46.2
