frame,t,zone,n_obs,status,x,y,theta_deg,dist_plate,car_emblem,door_handle,fuel_cap,license_plate,side_mirror,tail_light
962,32.07,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
963,32.1,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
964,32.13,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
965,32.17,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
966,32.2,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
967,32.23,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
968,32.27,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
969,32.3,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
970,32.33,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
971,32.37,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
972,32.4,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
973,32.43,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
974,32.47,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
975,32.5,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
976,32.53,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
977,32.57,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
978,32.6,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
979,32.63,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
980,32.67,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
981,32.7,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
982,32.73,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
983,32.77,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
984,32.8,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
985,32.83,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
986,32.87,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
987,32.9,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
988,32.93,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
989,32.97,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
990,33.0,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
991,33.03,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
992,33.07,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
993,33.1,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
994,33.13,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
995,33.17,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
996,33.2,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
997,33.23,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
998,33.27,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
999,33.3,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1000,33.33,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1001,33.37,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1002,33.4,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1003,33.43,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1004,33.47,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1005,33.5,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1006,33.53,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1007,33.57,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1008,33.6,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1009,33.63,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1010,33.67,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1011,33.7,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1012,33.73,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1013,33.77,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1014,33.8,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1015,33.83,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1016,33.87,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1017,33.9,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1018,33.93,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1019,33.97,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1020,34.0,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1021,34.03,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1022,34.07,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1023,34.1,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1024,34.13,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1025,34.17,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1026,34.2,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1027,34.23,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1028,34.27,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1029,34.3,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1030,34.33,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1031,34.37,미확인,0,coast,-1.068,0.319,16.4,1.11,0,1,0,0,0,0
1032,34.4,미확인,0,coast,-1.068,0.319,16.4,1.11,0,2,0,0,0,0
1033,34.43,미확인,0,coast,-1.068,0.319,16.4,1.11,0,2,0,0,0,0
1034,34.47,미확인,0,coast,-1.068,0.319,16.4,1.11,0,1,0,0,0,0
1035,34.5,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,2,0,0,0,0
1036,34.53,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1037,34.57,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1038,34.6,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1039,34.63,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1040,34.67,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1041,34.7,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1042,34.73,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1043,34.77,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1044,34.8,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1045,34.83,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1046,34.87,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1047,34.9,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1048,34.93,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1049,34.97,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1050,35.0,측면(불확실),0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1051,35.03,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1052,35.07,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1053,35.1,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1054,35.13,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1055,35.17,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1056,35.2,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1057,35.23,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1058,35.27,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1059,35.3,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1060,35.33,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1061,35.37,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1062,35.4,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1063,35.43,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1064,35.47,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1065,35.5,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1066,35.53,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1067,35.57,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1068,35.6,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1069,35.63,미확인,1,coast,-1.068,0.319,16.4,1.11,0,0,0,0,1,0
1070,35.67,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1071,35.7,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1072,35.73,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1073,35.77,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1074,35.8,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1075,35.83,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1076,35.87,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1077,35.9,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1078,35.93,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1079,35.97,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1080,36.0,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1081,36.03,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1082,36.07,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1083,36.1,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1084,36.13,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1085,36.17,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1086,36.2,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1087,36.23,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1088,36.27,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1089,36.3,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1090,36.33,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1091,36.37,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1092,36.4,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1093,36.43,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1094,36.47,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1095,36.5,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1096,36.53,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1097,36.57,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1098,36.6,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1099,36.63,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1100,36.67,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1101,36.7,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1102,36.73,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1103,36.77,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1104,36.8,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1105,36.83,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1106,36.87,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1107,36.9,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1108,36.93,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1109,36.97,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1110,37.0,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1111,37.03,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1112,37.07,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1113,37.1,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1114,37.13,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1115,37.17,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1116,37.2,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1117,37.23,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1118,37.27,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1119,37.3,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1120,37.33,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1121,37.37,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1122,37.4,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1123,37.43,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1124,37.47,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1125,37.5,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1126,37.53,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1127,37.57,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1128,37.6,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1129,37.63,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1130,37.67,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1131,37.7,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1132,37.73,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1133,37.77,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1134,37.8,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1135,37.83,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1136,37.87,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1137,37.9,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1138,37.93,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1139,37.97,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1140,38.0,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1141,38.03,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1142,38.07,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1143,38.1,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1144,38.13,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1145,38.17,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1146,38.2,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1147,38.23,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1148,38.27,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1149,38.3,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1150,38.33,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1151,38.37,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1152,38.4,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1153,38.43,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1154,38.47,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1155,38.5,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1156,38.53,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1157,38.57,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1158,38.6,미확인,0,lost,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1159,38.63,미확인,0,coast,-1.068,0.319,16.4,1.11,0,1,0,0,0,0
1160,38.67,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1161,38.7,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1162,38.73,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1163,38.77,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1164,38.8,미확인,0,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,0
1165,38.83,미확인,2,weak(2),-1.068,0.319,16.4,1.11,0,0,0,0,0,3
1166,38.87,미확인,2,weak(2),-1.068,0.319,16.4,1.11,0,0,0,0,0,2
1167,38.9,미확인,2,weak(2),-1.068,0.319,16.4,1.11,0,1,0,0,0,2
1168,38.93,미확인,1,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,1
1169,38.97,미확인,2,weak(2),-1.068,0.319,16.4,1.11,0,0,0,0,0,2
1170,39.0,미확인,1,coast,-1.068,0.319,16.4,1.11,0,0,0,0,0,1
1171,39.03,미확인,2,weak(2),-1.068,0.319,16.4,1.11,0,0,0,0,0,2
1172,39.07,미확인,2,weak(2),-1.068,0.319,16.4,1.11,0,0,0,0,0,2
1173,39.1,미확인,2,weak(2),-1.068,0.319,16.4,1.11,0,0,0,0,0,2
1174,39.13,미확인,2,weak(2),-1.068,0.319,16.4,1.11,0,0,0,0,0,2
1175,39.17,미확인,3,track(3),-1.332,0.289,13.5,1.11,0,0,0,1,0,2
1176,39.2,미확인,3,track(3),-1.382,0.291,14.3,1.11,0,0,0,1,0,2
1177,39.23,미확인,3,track(3),-1.432,0.292,13.9,1.11,0,0,0,1,0,2
1178,39.27,미확인,3,track(3),-1.482,0.292,13.7,1.11,0,0,0,1,0,2
1179,39.3,후면,3,track(3),-1.532,0.293,13.2,1.11,0,0,0,1,0,2
1180,39.33,후면,4,track(4),-1.582,0.294,15.6,1.11,1,0,0,1,0,2
1181,39.37,후면,4,track(4),-1.632,0.294,15.3,1.11,1,0,0,1,0,2
1182,39.4,후면,4,track(4),-1.682,0.294,14.9,1.11,1,0,0,1,0,2
1183,39.43,후면,4,track(4),-1.732,0.295,14.5,1.11,1,0,0,1,0,2
1184,39.47,후면,4,track(4),-1.782,0.295,14.1,1.11,1,0,0,1,0,2
1185,39.5,후면,4,track(4),-1.832,0.296,13.7,1.11,1,0,0,1,0,2
1186,39.53,후면,4,track(4),-1.882,0.296,13.2,1.11,1,0,0,1,0,2
1187,39.57,후면,4,track(4),-1.932,0.296,12.5,1.11,1,0,0,1,0,2
1188,39.6,후면,4,track(4),-1.982,0.297,11.8,1.11,1,0,0,1,0,2
1189,39.63,후면,4,track(4),-2.028,0.297,11.2,1.11,1,0,0,1,0,2
1190,39.67,후면,4,track(4),-2.07,0.297,10.4,1.11,1,0,0,1,0,2
1191,39.7,후면,4,track(4),-2.109,0.297,9.7,1.11,1,0,0,1,0,2
1192,39.73,후면,4,track(4+p),-2.059,0.302,6.7,1.09,1,0,0,1,0,2
1193,39.77,후면,4,track(4+p),-2.01,0.312,3.7,1.08,1,0,0,1,0,2
1194,39.8,후면,4,track(4+p),-1.962,0.325,0.7,1.08,1,0,0,1,0,2
1195,39.83,후면,4,track(4+p),-1.914,0.339,-2.3,1.08,1,0,0,1,0,2
1196,39.87,후면,4,track(4+p),-1.867,0.355,-5.3,1.09,1,0,0,1,0,2
1197,39.9,후면,4,track(4+p),-1.82,0.373,-8.3,1.1,1,0,0,1,0,2
1198,39.93,후면,4,track(4+p),-1.773,0.391,-11.3,1.1,1,0,0,1,0,2
1199,39.97,후면,4,track(4+p),-1.727,0.409,-14.3,1.11,1,0,0,1,0,2
1200,40.0,후면,4,track(4+p),-1.681,0.428,-17.3,1.11,1,0,0,1,0,2
1201,40.03,후면,4,track(4+p),-1.634,0.447,-20.3,1.12,1,0,0,1,0,2
1202,40.07,후면,4,track(4+p),-1.588,0.467,-23.3,1.12,1,0,0,1,0,2
1203,40.1,후면,4,track(4+p),-1.543,0.487,-26.3,1.13,1,0,0,1,0,2
1204,40.13,후면,4,track(4+p),-1.497,0.507,-29.3,1.13,1,0,0,1,0,2
1205,40.17,후면,4,track(4+p),-1.451,0.527,-32.3,1.13,1,0,0,1,0,2
1206,40.2,후면,4,track(4+p),-1.405,0.547,-35.3,1.13,1,0,0,1,0,2
1207,40.23,후면,4,track(4+p),-1.36,0.567,-37.7,1.13,1,0,0,1,0,2
1208,40.27,후면,4,track(4+p),-1.314,0.588,-38.6,1.14,1,0,0,1,0,2
1209,40.3,후면,4,track(4+p),-1.269,0.61,-39.3,1.15,1,0,0,1,0,2
1210,40.33,후면,4,track(4+p),-1.224,0.631,-39.8,1.15,1,0,0,1,0,2
1211,40.37,후면,4,track(4+p),-1.179,0.654,-40.8,1.16,1,0,0,1,0,2
1212,40.4,후면,4,track(4+p),-1.135,0.677,-41.3,1.16,1,0,0,1,0,2
1213,40.43,후면,4,track(4+p),-1.091,0.701,-41.7,1.16,1,0,0,1,0,2
1214,40.47,후면,4,track(4+p),-1.047,0.725,-42.3,1.17,1,0,0,1,0,2
1215,40.5,후면,4,track(4+p),-1.002,0.746,-39.3,1.17,1,0,0,1,0,3
1216,40.53,후면,4,track(4+p),-0.958,0.77,-36.3,1.18,1,0,0,1,0,4
1217,40.57,후면,4,track(4+p),-0.915,0.796,-36.2,1.19,1,0,0,1,0,3
1218,40.6,후면,4,track(4+p),-0.873,0.823,-36.6,1.19,1,0,0,1,0,3
1219,40.63,후면,4,track(4+p),-0.847,0.85,-37.2,1.2,1,0,0,1,0,3
1220,40.67,후면,4,track(4+p),-0.846,0.85,-37.5,1.2,1,0,0,1,0,3
1221,40.7,후면,4,track(4+p),-0.846,0.853,-37.8,1.2,1,0,0,1,0,2
1222,40.73,후면,4,track(4+p),-0.844,0.862,-38.4,1.2,1,0,0,1,0,2
1223,40.77,후면,4,track(4+p),-0.849,0.859,-38.5,1.2,1,0,0,1,0,3
1224,40.8,후면,4,track(4+p),-0.853,0.855,-38.5,1.2,1,0,0,1,0,3
1225,40.83,후면,4,track(4+p),-0.854,0.86,-39.0,1.21,1,0,0,1,0,3
1226,40.87,후면,4,track(4+p),-0.855,0.868,-39.5,1.22,1,0,0,1,0,3
1227,40.9,후면,4,track(4+p),-0.857,0.876,-40.0,1.22,1,0,0,1,0,3
1228,40.93,후면,4,track(4+p),-0.86,0.889,-40.6,1.24,1,0,0,1,0,3
1229,40.97,후면,4,track(4+p),-0.861,0.893,-41.0,1.24,1,0,0,1,0,3
1230,41.0,후면,4,track(4+p),-0.862,0.894,-41.3,1.24,1,0,0,1,0,3
1231,41.03,후면,4,track(4+p),-0.864,0.898,-41.6,1.25,1,0,0,1,0,3
1232,41.07,후면,4,track(4+p),-0.863,0.898,-41.9,1.25,1,0,0,1,0,3
1233,41.1,후면,4,track(4+p),-0.863,0.901,-42.3,1.25,1,0,0,1,0,3
1234,41.13,후면,4,track(4+p),-0.865,0.895,-42.2,1.24,1,0,0,1,0,3
1235,41.17,후면,4,track(4+p),-0.865,0.887,-42.2,1.24,1,0,0,1,0,3
1236,41.2,후면,4,track(4+p),-0.866,0.882,-42.2,1.24,1,0,0,1,0,3
1237,41.23,후면,4,track(4+p),-0.867,0.878,-42.3,1.23,1,0,0,1,0,3
1238,41.27,후면,5,track(5+p),-0.852,0.891,-45.3,1.23,1,0,0,1,1,3
1239,41.3,후면,5,track(5+p),-0.851,0.898,-46.7,1.23,1,0,0,1,1,3
1240,41.33,후면,5,track(5+p),-0.85,0.903,-47.0,1.24,1,0,0,1,1,3
1241,41.37,후면,5,track(5+p),-0.85,0.912,-47.4,1.25,1,0,0,1,1,3
1242,41.4,후면,5,track(5+p),-0.85,0.913,-47.6,1.25,1,0,0,1,1,3
1243,41.43,후면,5,track(5+p),-0.852,0.918,-47.8,1.25,1,0,0,1,1,3
1244,41.47,후면,5,track(5+p),-0.854,0.92,-47.9,1.25,1,0,0,1,1,3
1245,41.5,후면,5,track(5+p),-0.853,0.923,-48.2,1.26,1,0,0,1,1,3
1246,41.53,후면,5,track(5+p),-0.857,0.927,-48.3,1.26,1,0,0,1,1,3
1247,41.57,후면,5,track(5+p),-0.86,0.93,-48.4,1.27,1,0,0,1,1,3
1248,41.6,후면,5,track(5+p),-0.857,0.937,-48.9,1.27,1,0,0,1,1,3
1249,41.63,후면,5,track(5+p),-0.853,0.947,-49.5,1.27,1,0,0,1,1,3
1250,41.67,후면,5,track(5+p),-0.849,0.93,-49.4,1.26,1,0,0,1,1,3
1251,41.7,후면,5,track(5+p),-0.85,0.919,-49.5,1.25,1,0,0,1,1,3
1252,41.73,후면,5,track(5+p),-0.851,0.919,-49.7,1.25,1,0,0,1,1,3
1253,41.77,후면,5,track(5+p),-0.853,0.919,-49.8,1.25,1,0,0,1,1,3
1254,41.8,후면,5,track(5+p),-0.854,0.92,-49.9,1.25,1,0,0,1,1,3
1255,41.83,후면,5,track(5+p),-0.856,0.921,-50.1,1.26,1,0,0,1,1,3
1256,41.87,후면,5,track(5+p),-0.856,0.921,-50.3,1.26,1,0,0,1,1,3
1257,41.9,후면,5,track(5+p),-0.855,0.919,-50.4,1.25,1,0,0,1,1,2
1258,41.93,후면,5,track(5+p),-0.858,0.922,-50.6,1.26,1,0,0,1,1,3
1259,41.97,후면,5,track(5+p),-0.864,0.928,-50.7,1.27,1,0,0,1,1,3
1260,42.0,후면,5,track(5+p),-0.868,0.932,-50.8,1.27,1,0,0,1,1,3
1261,42.03,후면,5,track(5+p),-0.874,0.938,-50.8,1.28,1,0,0,1,1,3
1262,42.07,후면,5,track(5+p),-0.877,0.94,-50.9,1.29,1,0,0,1,1,3
1263,42.1,후면,5,track(5+p),-0.876,0.94,-51.0,1.28,1,0,0,1,1,2
1264,42.13,후면,5,track(5+p),-0.874,0.938,-51.1,1.28,1,0,0,1,1,3
1265,42.17,후면,5,track(5+p),-0.876,0.939,-51.1,1.28,1,0,0,1,1,3
